Time	Ref_Input	Salida_Planta	HOSM_z0	HOSM_z1	HOSM_z2	HOSM_z3
1.38000	1.00000	-0.21905	0.13018	0.34220	0.86230	1.07309
1.38400	1.00000	-0.22774	0.12882	0.33979	0.85326	1.02643
1.38800	1.00000	-0.23632	0.12741	0.33729	0.84396	0.97978
1.39200	1.00000	-0.24479	0.12594	0.33468	0.83441	0.93312
1.39600	1.00000	-0.25316	0.12443	0.33198	0.82461	0.88646
1.40000	1.00000	-0.26142	0.12286	0.32919	0.81457	0.83981
1.40400	1.00000	-0.26957	0.12124	0.32630	0.80427	0.79315
1.40800	1.00000	-0.27760	0.11958	0.32332	0.79373	0.74650
1.41200	1.00000	-0.28553	0.11786	0.32024	0.78295	0.69984
1.41600	1.00000	-0.29334	0.11610	0.31707	0.77193	0.65318
1.42000	1.00000	-0.30103	0.11429	0.31381	0.76067	0.60653
1.42400	1.00000	-0.30860	0.11244	0.31046	0.74917	0.55987
1.42800	1.00000	-0.31606	0.11054	0.30702	0.73744	0.51322
1.43200	1.00000	-0.32340	0.10859	0.30349	0.72548	0.46656
1.43600	1.00000	-0.33062	0.10660	0.29987	0.71328	0.41990
1.44000	1.00000	-0.33771	0.10457	0.29616	0.70086	0.37325
1.44400	1.00000	-0.34469	0.10249	0.29236	0.68821	0.32659
1.44800	1.00000	-0.35154	0.10038	0.28848	0.67533	0.27994
1.45200	1.00000	-0.35827	0.09821	0.28451	0.66223	0.23328
1.45600	1.00000	-0.36487	0.09601	0.28045	0.64891	0.18662
1.46000	1.00000	-0.37135	0.09377	0.27631	0.63537	0.13997
1.46400	1.00000	-0.37771	0.09149	0.27208	0.62161	0.09331
1.46800	1.00000	-0.38394	0.08917	0.26777	0.60763	0.04666
1.47200	1.00000	-0.39005	0.08681	0.26337	0.59343	-0.00000
1.47600	1.00000	-0.39603	0.08441	0.25889	0.57902	-0.04666
1.48000	1.00000	-0.40189	0.08197	0.25432	0.56439	-0.09331
1.48400	1.00000	-0.40762	0.07950	0.24967	0.54956	-0.13997
1.48800	1.00000	-0.41322	0.07699	0.24494	0.53451	-0.18662
1.49200	1.00000	-0.41870	0.07445	0.24013	0.51925	-0.23328
1.49600	1.00000	-0.42405	0.07187	0.23523	0.50378	-0.27994
1.50000	1.00000	-0.42928	0.06925	0.23025	0.48811	-0.32659
1.50400	1.00000	-0.43438	0.06661	0.22519	0.47223	-0.37325
1.50800	1.00000	-0.43936	0.06392	0.22005	0.45615	-0.41990
1.51200	1.00000	-0.44421	0.06121	0.21483	0.43986	-0.46656
1.51600	1.00000	-0.44893	0.05846	0.20953	0.42337	-0.51322
1.52000	1.00000	-0.45354	0.05568	0.20414	0.40668	-0.55987
1.52400	1.00000	-0.45802	0.05287	0.19868	0.38979	-0.60653
1.52800	1.00000	-0.46237	0.05003	0.19314	0.37270	-0.65318
1.53200	1.00000	-0.46660	0.04716	0.18752	0.35542	-0.69984
1.53600	1.00000	-0.47071	0.04425	0.18182	0.33793	-0.74650
1.54000	1.00000	-0.47470	0.04132	0.17604	0.32026	-0.79315
1.54400	1.00000	-0.47856	0.03836	0.17018	0.30239	-0.83981
1.54800	1.00000	-0.48231	0.03537	0.16425	0.28432	-0.88646
1.55200	1.00000	-0.48593	0.03236	0.15823	0.26606	-0.93312
1.55600	1.00000	-0.48943	0.02931	0.15214	0.24762	-0.97978
