Time	Ref_Input	Salida_Planta	HOSM_z0	HOSM_z1	HOSM_z2	HOSM_z3
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.01200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.01600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.02000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.02400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.02800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.03200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.03600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.04000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.04400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.04800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.05200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.05600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.06000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.06400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.06800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.07200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.07600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.08000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.08400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.08800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
